land_description,latitude,longitude
SW-14-41-21-W4,52.52535481,-112.9318758
NW-14-41-21-W4,52.53257991,-112.9318466
SW-14-41-21-W4,52.52536687,-112.9257949
NW-14-41-21-W4,52.53259518,-112.9257845
SW-26-41-21-W4,52.55074906,-112.9317865
SW-26-41-21-W4,52.55076505,-112.9257296
SE-27-41-21-W4,52.55442545,-112.9378209
SW-26-41-21-W4,52.55445185,-112.9317724
SW-26-41-21-W4,52.5544697,-112.9257148
SE-27-41-21-W4,52.55071595,-112.9378307
NE-27-41-21-W4,52.56166036,-112.9377962
NW-26-41-21-W4,52.56169691,-112.9256881
NW-26-41-21-W4,52.56167304,-112.931747
SE-29-41-21-W4,52.5542627,-112.9857178
SW-28-41-21-W4,52.55427526,-112.9796433
NW-28-41-21-W4,52.56152948,-112.9796124
NE-29-41-21-W4,52.5615164,-112.9856893
SW-28-41-21-W4,52.55429307,-112.9735705
NW-28-41-21-W4,52.56155359,-112.9735413
NE-28-41-21-W4,52.5615999,-112.9616992
SW-27-41-21-W4,52.55061559,-112.9556715
SW-27-41-21-W4,52.55434535,-112.9556575
NW-27-41-21-W4,52.56162313,-112.9556315
SW-27-41-21-W4,52.55064984,-112.9496249
SW-27-41-21-W4,52.55437247,-112.9496152
NW-27-41-21-W4,52.56163596,-112.9495902
SE-28-41-21-W4,52.55432777,-112.9617258
SE-22-41-21-W4,52.53978488,-112.9378654
SW-23-41-21-W4,52.53981381,-112.9318189
SW-23-41-21-W4,52.539832,-112.9257647
NE-22-41-21-W4,52.5470144,-112.9378397
NW-23-41-21-W4,52.54704384,-112.9317975
NW-23-41-21-W4,52.54706138,-112.9257424
NW-21-41-21-W4,52.54685756,-112.9796666
NW-21-41-21-W4,52.54687537,-112.9735968
SE-29-41-21-W4,52.55054519,-112.9857328
SW-28-41-21-W4,52.55057279,-112.9735874
SE-28-41-21-W4,52.55060115,-112.9617416
NE-21-41-21-W4,52.54690859,-112.961752
NW-22-41-21-W4,52.54692577,-112.9556801
NW-22-41-21-W4,52.5469563,-112.9496328
SW-28-41-21-W4,52.55055766,-112.9796597
SE-16-41-21-W4,52.52521451,-112.9617889
NE-16-41-21-W4,52.53244259,-112.9617815
SE-21-41-21-W4,52.5396828,-112.961767
SW-15-41-21-W4,52.52522045,-112.9557179
NW-15-41-21-W4,52.53245179,-112.9557129
SW-22-41-21-W4,52.53969764,-112.9557005
SW-15-41-21-W4,52.52525525,-112.9496843
SW-22-41-21-W4,52.53972727,-112.949658
NW-15-41-21-W4,52.53248544,-112.949672
SE-03-42-22-W4,52.58298577,-113.0817209
NW-02-42-22-W4,52.59005768,-113.0695528
NW-12-42-22-W4,52.60460239,-113.0515782
SW-13-42-22-W4,52.60830578,-113.0515772
NE-34-41-22-W4,52.57575327,-113.0816955
NW-35-41-22-W4,52.5757506,-113.0756261
SE-02-42-22-W4,52.57948378,-113.0576711
NW-36-41-22-W4,52.57580542,-113.0516166
SW-01-42-22-W4,52.5794939,-113.0515882
NW-36-41-22-W4,52.57578962,-113.045533
SW-02-42-22-W4,52.58298151,-113.0756299
SW-02-42-22-W4,52.583001,-113.0695405
NE-02-42-22-W4,52.59011554,-113.0576703
SW-11-42-22-W4,52.59727732,-113.0695464
SE-14-42-22-W4,52.60827357,-113.0576529
SW-34-41-22-W4,52.56860607,-113.0996389
NE-21-41-22-W4,52.5467355,-113.1057006
NW-22-41-22-W4,52.5467366,-113.0935735
SW-27-41-22-W4,52.55043894,-113.0935781
SE-28-41-22-W4,52.55043931,-113.1057023
SW-27-41-22-W4,52.55045313,-113.0996527
SE-25-41-22-W4,52.55411112,-113.0336969
SE-24-41-22-W4,52.53947632,-113.033689
NW-18-41-21-W4,52.5322383,-113.027619
SW-30-41-21-W4,52.554103,-113.0276027
SE-25-41-22-W4,52.55041226,-113.0336961
NE-13-41-22-W4,52.53224424,-113.033691
NW-30-41-21-W4,52.56131465,-113.0275964
SW-35-41-22-W4,52.56854838,-113.0695684
NW-35-41-22-W4,52.57576621,-113.0695512
NE-35-41-22-W4,52.57579359,-113.0576948
SW-02-42-22-W4,52.57946233,-113.06954
NW-25-41-22-W4,52.56136395,-113.051694
NE-26-41-22-W4,52.56135093,-113.0577539
SE-26-41-22-W4,52.55412468,-113.0577439
SE-26-41-22-W4,52.55042175,-113.0577396
NE-23-41-22-W4,52.54671697,-113.0577254
SE-23-41-22-W4,52.53948973,-113.0576995
SW-25-41-22-W4,52.5541347,-113.0516783
NW-24-41-22-W4,52.54672403,-113.0516528
SW-25-41-22-W4,52.55412726,-113.0455865
SW-23-41-22-W4,52.5394824,-113.0695663
NE-17-41-22-W4,52.53224921,-113.1297058
NW-16-41-22-W4,52.53226039,-113.1236197
NW-16-41-22-W4,52.53226974,-113.1175467
SE-20-41-22-W4,52.53946177,-113.1297144
SW-21-41-22-W4,52.53947934,-113.1236261
SW-21-41-22-W4,52.5394914,-113.1175479
NW-28-41-22-W4,52.56134067,-113.1175707
NW-21-41-22-W4,52.54669665,-113.1236317
SE-29-41-22-W4,52.55036918,-113.1297262
SW-28-41-22-W4,52.55039477,-113.1236346
SW-28-41-22-W4,52.55041015,-113.1175448
SW-28-41-22-W4,52.55409873,-113.123639
SW-28-41-22-W4,52.55411334,-113.1175531
NE-20-41-22-W4,52.54667361,-113.1297214
NW-21-41-22-W4,52.54671126,-113.1175452
SW-26-41-22-W4,52.55409506,-113.0756474
NW-26-41-22-W4,52.56131274,-113.0756406
SW-26-41-22-W4,52.55040509,-113.0695817
NW-26-41-22-W4,52.56132538,-113.0695791
NW-14-41-22-W4,52.53226109,-113.0695669
NW-23-41-22-W4,52.54670374,-113.0695757
SW-26-41-22-W4,52.55039616,-113.075651
SW-35-41-22-W4,52.56853131,-113.0756335
NW-14-41-22-W4,52.5322591,-113.0756538
NE-15-41-22-W4,52.53226921,-113.0817195
NW-15-41-22-W4,52.53228637,-113.093557
NW-15-41-22-W4,52.53229494,-113.0996261
SE-21-41-22-W4,52.53951073,-113.1056991
SW-22-41-22-W4,52.53951209,-113.0935625
SW-22-41-22-W4,52.53952212,-113.0996321
SW-27-41-22-W4,52.55414166,-113.093576
SE-28-41-22-W4,52.55414492,-113.1057066
NE-27-41-22-W4,52.56133055,-113.081717
NW-27-41-22-W4,52.5613657,-113.0935699
SE-34-41-22-W4,52.56855017,-113.0817106
SE-27-41-22-W4,52.55411073,-113.0817232
NW-27-41-22-W4,52.5613834,-113.0996432
NE-28-41-22-W4,52.56137149,-113.1057157
SE-17-40-22-W4,52.43410868,-113.1297333
SW-16-40-22-W4,52.43412425,-113.123676
SE-17-40-22-W4,52.43781524,-113.1297264
SW-16-40-22-W4,52.43783228,-113.1236685
NE-17-40-22-W4,52.44504617,-113.1297178
NW-16-40-22-W4,52.44506705,-113.1236598
SW-21-40-22-W4,52.45230211,-113.1236545
SW-20-40-22-W4,52.45220506,-113.1475858
SW-29-40-22-W4,52.46313222,-113.1475771
SW-29-40-22-W4,52.46683562,-113.1475699
SE-31-40-22-W4,52.48128538,-113.153652
NE-31-40-22-W4,52.48851347,-113.1536823
SE-18-41-22-W4,52.52130326,-113.1537043
NE-32-40-22-W4,52.4885656,-113.1297034
SW-04-41-22-W4,52.49222148,-113.1175569
NE-04-41-22-W4,52.5031826,-113.1057006
SW-09-41-22-W4,52.51041686,-113.117534
SE-17-41-22-W4,52.52503623,-113.1296962
SW-09-41-22-W4,52.51041373,-113.1236005
NW-09-41-22-W4,52.51763796,-113.1236064
SW-08-41-22-W4,52.51041515,-113.1415822
NW-08-41-22-W4,52.51763594,-113.1415656
NW-04-40-22-W4,52.41595792,-113.1175967
NE-04-40-22-W4,52.41597192,-113.1057465
NE-08-40-22-W4,52.430402,-113.1297391
NW-09-40-22-W4,52.43041639,-113.1236837
NE-07-41-22-W4,52.51760535,-113.1537128
SW-20-41-22-W4,52.53942639,-113.1415977
SE-18-41-22-W4,52.52499405,-113.1537175
SW-17-41-22-W4,52.52502713,-113.1415646
NW-17-41-22-W4,52.53222685,-113.1415826
SW-17-41-22-W4,52.52133682,-113.1415588
NW-17-41-22-W4,52.532214,-113.1476696
SW-05-41-22-W4,52.49221577,-113.1476229
NW-32-40-22-W4,52.48851955,-113.1476043
SW-05-41-22-W4,52.49593282,-113.1415613
SW-32-40-22-W4,52.48132458,-113.1415083
NW-30-40-22-W4,52.47403813,-113.1655195
NW-29-40-22-W4,52.47409073,-113.1415005
SE-30-40-22-W4,52.46312125,-113.1536567
NW-19-40-22-W4,52.45940088,-113.1655185
SW-28-40-22-W4,52.46324698,-113.1175703
SE-28-40-22-W4,52.46324986,-113.1057252
SW-28-40-22-W4,52.46694782,-113.1236363
SW-28-40-22-W4,52.46695049,-113.1175642
NW-28-40-22-W4,52.4741754,-113.1236276
SW-33-40-22-W4,52.48141209,-113.1175504
SE-32-40-22-W4,52.48138199,-113.1296848
SW-18-40-22-W4,52.43774661,-113.1655157
SW-08-40-22-W4,52.42312974,-113.1476177
SW-17-40-22-W4,52.43406076,-113.147604
NW-08-40-22-W4,52.4303723,-113.1415537
SW-17-40-22-W4,52.43407722,-113.1415494
NW-05-40-22-W4,52.41591591,-113.1415642
NW-26-40-22-W4,52.47419834,-113.0756582
SE-34-40-22-W4,52.48142883,-113.0817187
SW-35-40-22-W4,52.48143159,-113.0756523
NE-34-40-22-W4,52.48858785,-113.081717
SW-02-41-22-W4,52.49592774,-113.0756415
NW-11-41-22-W4,52.5176268,-113.0756606
SW-14-41-22-W4,52.52503498,-113.0756634
SE-15-41-22-W4,52.52504431,-113.081723
SW-26-40-22-W4,52.46696475,-113.0756641
NW-23-40-22-W4,52.45955051,-113.0756702
SW-12-41-22-W4,52.5103829,-113.0455697
SW-12-41-22-W4,52.5103906,-113.0516417
SW-13-41-22-W4,52.52132292,-113.0455561
SE-14-41-22-W4,52.52503753,-113.0577017
NW-34-40-22-W4,52.48858389,-113.0996318
SW-03-41-22-W4,52.49222182,-113.0996364
NW-03-41-22-W4,52.503184,-113.0996336
NW-10-41-22-W4,52.51765699,-113.0996298
SW-15-41-22-W4,52.52506771,-113.099628
SW-15-41-22-W4,52.52136364,-113.0996289
SW-03-41-22-W4,52.4959344,-113.0935628
NW-25-40-22-W4,52.4742362,-113.0516632
SW-35-40-22-W4,52.48144095,-113.0695799
NW-36-40-22-W4,52.488572,-113.0455674
NW-36-40-22-W4,52.48859998,-113.0516532
SW-01-41-22-W4,52.49220914,-113.0516507
SW-01-41-22-W4,52.49591391,-113.0455776
SE-02-41-22-W4,52.49592051,-113.0577215
NW-26-40-22-W4,52.47420853,-113.0695855
SE-15-40-22-W4,52.43785324,-113.0817682
SE-22-40-22-W4,52.45231718,-113.0817427
NE-22-40-22-W4,52.45954961,-113.0817399
SE-27-40-22-W4,52.46325619,-113.0817386
SW-31-40-21-W4,52.48125639,-113.0276679
SW-06-41-21-W4,52.49219569,-113.0276578
NW-30-40-21-W4,52.47403319,-113.0215933
SW-31-40-21-W4,52.48125677,-113.0215926
SE-01-41-22-W4,52.49590558,-113.0337282
NE-25-40-22-W4,52.47407849,-113.0337391
NW-30-40-21-W4,52.4740274,-113.0276639
NW-31-40-21-W4,52.4884894,-113.0276599
SW-10-40-22-W4,52.42320534,-113.0996747
NW-10-40-22-W4,52.43043899,-113.099655
NE-16-40-22-W4,52.44508094,-113.105738
SW-27-40-22-W4,52.4669584,-113.0935756
NE-28-40-22-W4,52.47418402,-113.1057005
NW-27-40-22-W4,52.47418949,-113.09356
SW-22-40-22-W4,52.45231574,-113.0935892
SW-27-40-22-W4,52.46325314,-113.0935844
SE-16-40-22-W4,52.43414139,-113.1057275
SE-25-40-22-W4,52.46314428,-113.0337457
NW-19-40-21-W4,52.45943156,-113.0276719
SE-25-40-22-W4,52.46685137,-113.0337399
SW-30-40-21-W4,52.46679921,-113.0276627
SW-19-40-21-W4,52.4522903,-113.0276713
SW-30-40-21-W4,52.46311251,-113.0215941
SW-25-40-22-W4,52.46324802,-113.0455971
SW-25-40-22-W4,52.4669537,-113.0455946
SW-23-40-22-W4,52.452329,-113.0696024
SW-25-40-22-W4,52.4633008,-113.0516709
NE-13-40-22-W4,52.4451062,-113.0337422
SE-24-40-22-W4,52.45230872,-113.0337513
NW-18-40-21-W4,52.44509784,-113.0276672
NE-35-39-22-W4,52.40136492,-113.0577601
SW-01-40-22-W4,52.4050733,-113.0517007
SW-01-40-22-W4,52.40507707,-113.0456309
SE-02-40-22-W4,52.40877862,-113.0577659
SW-01-40-22-W4,52.40878193,-113.0456252
NE-02-40-22-W4,52.41601109,-113.0577593
NW-01-40-22-W4,52.41601402,-113.0516812
SE-11-40-22-W4,52.42324576,-113.0577597
SW-12-40-22-W4,52.42324865,-113.0456083
SW-35-39-22-W4,52.39412898,-113.0696014
SW-02-40-22-W4,52.40506037,-113.0696049
NW-11-40-22-W4,52.4304422,-113.0757022
NW-11-40-22-W4,52.43045548,-113.0696264
SW-14-40-22-W4,52.43414699,-113.0757056
SW-14-40-22-W4,52.43786571,-113.0696223
SW-11-40-22-W4,52.42321217,-113.0757035
NW-35-39-22-W4,52.40135591,-113.0696036
SW-31-39-21-W4,52.39412266,-113.0216468
SW-31-39-21-W4,52.39414218,-113.0277244
NW-31-39-21-W4,52.40138356,-113.0277178
SW-06-40-21-W4,52.40878786,-113.0277074
NE-36-39-22-W4,52.40138124,-113.0337849
NW-12-40-22-W4,52.43048042,-113.0456066
NW-12-40-22-W4,52.43049194,-113.0516847
NW-13-40-22-W4,52.44512319,-113.0455984
SW-13-40-22-W4,52.43788879,-113.0456031
SE-13-40-22-W4,52.4341556,-113.0337381
NE-31-39-22-W4,52.40122652,-113.1536519
NW-31-39-22-W4,52.40123081,-113.1654987
SW-06-40-22-W4,52.40864682,-113.1655099
SW-05-40-22-W4,52.40497379,-113.1475924
SW-03-40-22-W4,52.40505559,-113.0996319
NW-33-39-22-W4,52.40130207,-113.1235693
SE-04-40-22-W4,52.40504021,-113.1056982
SE-32-39-22-W4,52.39403559,-113.1296702
SW-06-41-22-W4,52.49591637,-113.1655501
SW-06-41-22-W4,52.49220916,-113.1655439
NE-10-41-21-W4,52.51790974,-112.9378926
NW-11-41-21-W4,52.51794689,-112.9318456
SW-14-41-21-W4,52.52165813,-112.9318882
SW-33-40-21-W4,52.48127366,-112.9796789
NW-05-41-21-W4,52.50324421,-113.0036561
SE-09-41-21-W4,52.51058244,-112.9617872
SE-18-41-21-W4,52.52137835,-113.0096495
SW-16-41-21-W4,52.52149758,-112.9797122
SW-17-41-21-W4,52.5214288,-112.9975246
SW-16-41-21-W4,52.52150237,-112.9736407
SW-29-40-21-W4,52.46684452,-112.9975864
NW-29-40-21-W4,52.47404673,-112.9975791
SW-29-40-21-W4,52.4631667,-113.0036533
NE-31-40-21-W4,52.48849544,-113.0097423
NW-22-40-22-W4,52.45954633,-113.0935863
SW-26-40-22-W4,52.46327173,-113.0695932
SE-27-40-22-W4,52.46696248,-113.0817335
SW-26-40-22-W4,52.46697713,-113.0695914
SW-26-40-22-W4,52.46325753,-113.0756671
NW-34-39-22-W4,52.40134907,-113.0935652
SE-03-40-22-W4,52.40876706,-113.0817445
SW-02-40-22-W4,52.40876979,-113.0756826
SW-02-40-22-W4,52.40877351,-113.0696127
NE-03-40-22-W4,52.41599147,-113.0817672
NW-02-40-22-W4,52.41600146,-113.0696205
SW-03-40-22-W4,52.4050563,-113.0935677
NW-03-40-22-W4,52.41598325,-113.0936045
NW-10-40-22-W4,52.43043882,-113.0936028
NE-10-40-22-W4,52.43044127,-113.0817743
SW-15-40-22-W4,52.43785543,-113.0935961
NW-14-40-22-W4,52.44508466,-113.0756869
NE-15-40-22-W4,52.44508482,-113.0817528
NW-15-40-22-W4,52.44508717,-113.0935922
NW-14-40-22-W4,52.445097,-113.069611
SW-14-40-22-W4,52.43785335,-113.0756991
SW-15-40-22-W4,52.43414713,-113.0935976
SW-23-40-22-W4,52.45231686,-113.0756771
SW-22-40-22-W4,52.452315,-113.0996653
NE-21-40-22-W4,52.45954336,-113.1057299
SW-27-40-22-W4,52.46325102,-113.0996548
SW-27-40-22-W4,52.46695638,-113.0996442
NW-15-40-22-W4,52.44508531,-113.0996622
NW-22-40-22-W4,52.45954512,-113.0996591
SE-21-40-22-W4,52.45231215,-113.1057375
SW-15-40-22-W4,52.43785362,-113.0996507
NE-33-39-22-W4,52.40133423,-113.1056917
SE-04-40-22-W4,52.4087457,-113.1057164
NW-03-40-22-W4,52.41597862,-113.099671
SE-33-39-22-W4,52.39410269,-113.1056848
SW-34-39-22-W4,52.39411134,-113.0996199
SE-09-40-22-W4,52.42319972,-113.1057535
NE-09-40-22-W4,52.43043399,-113.1057364
SW-04-41-22-W4,52.49593367,-113.1236216
NW-04-41-22-W4,52.50317966,-113.1175389
SE-04-41-22-W4,52.49222196,-113.1057086
SE-04-41-22-W4,52.49593553,-113.1057057
NE-33-40-22-W4,52.48858289,-113.1057053
SE-03-41-22-W4,52.49593036,-113.0817138
NE-03-41-22-W4,52.50316976,-113.0817106
SW-02-41-22-W4,52.49221912,-113.0756439
NW-35-40-22-W4,52.48859166,-113.0695774
SW-02-41-22-W4,52.49221668,-113.0695715
SE-16-41-22-W4,52.52135848,-113.105698
SE-09-41-22-W4,52.51042224,-113.1056977
SE-16-41-22-W4,52.52506175,-113.1056977
SW-11-41-22-W4,52.51039744,-113.0695681
SW-10-41-22-W4,52.51041783,-113.093559
NE-10-41-22-W4,52.51763437,-113.0817224
SW-14-41-22-W4,52.52133225,-113.0695818
SE-15-41-22-W4,52.52133994,-113.0817254
SW-14-41-22-W4,52.52503642,-113.0695774
NW-10-41-22-W4,52.51764998,-113.0935583
SW-15-41-22-W4,52.52135655,-113.0935579
NW-11-41-22-W4,52.51762779,-113.069577
SW-15-41-22-W4,52.52506006,-113.0935577
NW-33-40-22-W4,52.48857957,-113.1236278
SW-04-41-22-W4,52.49222085,-113.1236291
NW-33-40-22-W4,52.48858076,-113.1175552
SE-05-41-22-W4,52.49221976,-113.1297014
SW-33-40-22-W4,52.48140961,-113.1236249
SW-04-41-22-W4,52.49593426,-113.1175507
SE-05-41-22-W4,52.49593427,-113.1297004
NW-04-41-22-W4,52.50317824,-113.1236065
NW-28-40-22-W4,52.4741787,-113.1175535
NE-29-40-22-W4,52.47414705,-113.1296841
SW-17-41-22-W4,52.52502196,-113.1476464
SW-17-41-22-W4,52.52133558,-113.1476374
SE-17-41-22-W4,52.52133857,-113.1296936
NE-08-41-22-W4,52.51763675,-113.1296932
SW-16-41-22-W4,52.52504028,-113.1236132
SW-16-41-22-W4,52.52133931,-113.1236104
SW-16-41-22-W4,52.52134632,-113.1175406
NW-09-41-22-W4,52.51764365,-113.1175373
NW-08-41-22-W4,52.51763579,-113.1476473
SW-03-41-22-W4,52.49593621,-113.0996354
NW-27-40-22-W4,52.47418642,-113.0996257
SW-34-40-22-W4,52.48141889,-113.0996224
SW-03-41-22-W4,52.49222165,-113.0935629
NW-34-40-22-W4,52.48858579,-113.0935615
NW-03-41-22-W4,52.50317933,-113.0935608
SW-10-41-22-W4,52.51042432,-113.0996317
SE-06-41-22-W4,52.49592565,-113.1537076
SE-06-41-22-W4,52.49221384,-113.1536953
SW-05-41-22-W4,52.49593068,-113.1476398
NW-05-41-22-W4,52.503182,-113.1415827
SW-05-41-22-W4,52.49221725,-113.1415504
NW-32-40-22-W4,52.48853584,-113.1415436
SW-32-40-22-W4,52.48129404,-113.147568
SW-08-41-22-W4,52.51041694,-113.1476733
NW-01-41-22-W4,52.50314834,-113.0455746
NW-01-41-22-W4,52.50315475,-113.0516458
NE-02-41-22-W4,52.50315755,-113.0577178
SE-11-41-22-W4,52.51039313,-113.0577151
NW-12-41-22-W4,52.51761572,-113.045562
SW-13-41-22-W4,52.52503678,-113.0516169
NW-12-41-22-W4,52.51762466,-113.051632
SW-13-41-22-W4,52.52502862,-113.0455488
SE-14-41-22-W4,52.52133301,-113.057708
SE-02-40-22-W4,52.40506919,-113.0577672
SE-01-40-22-W4,52.40508432,-113.0337854
SW-01-40-22-W4,52.40877996,-113.0516935
NW-06-40-21-W4,52.41600667,-113.0276939
NE-01-40-22-W4,52.41600881,-113.0337679
NE-24-40-22-W4,52.4594722,-113.0337518
NW-24-40-22-W4,52.45955347,-113.0456033
NE-23-40-22-W4,52.45958576,-113.0577452
SW-30-40-21-W4,52.46309253,-113.0276719
SW-24-40-22-W4,52.45234503,-113.0456031
NE-01-41-22-W4,52.50313674,-113.0337227
SE-13-41-22-W4,52.52501228,-113.0337037
SW-07-41-21-W4,52.51036107,-113.0276417
SW-18-41-21-W4,52.52500478,-113.0276301
NW-06-41-21-W4,52.50313129,-113.0276469
NE-36-40-22-W4,52.488517,-113.0337189
SE-36-40-22-W4,52.48130938,-113.033738
NW-07-41-21-W4,52.51759157,-113.0276386
SW-18-41-21-W4,52.52129753,-113.0276362
SW-25-40-22-W4,52.46700628,-113.0516683
NE-26-40-22-W4,52.47422806,-113.057736
SE-35-40-22-W4,52.48145876,-113.0577309
SW-36-40-22-W4,52.4814661,-113.0516581
SE-02-41-22-W4,52.49221176,-113.0577229
SE-26-40-22-W4,52.46699844,-113.0577402
NE-35-40-22-W4,52.48859772,-113.0577285
SW-01-41-22-W4,52.49220609,-113.0455783
SW-01-41-22-W4,52.49591793,-113.0516495
SW-12-40-22-W4,52.4232556,-113.0516781
NE-12-40-22-W4,52.43045575,-113.0337441
SW-13-40-22-W4,52.43418159,-113.0456064
SE-14-40-22-W4,52.43418356,-113.0577677
SW-13-40-22-W4,52.43419494,-113.0516891
SE-14-40-22-W4,52.43788956,-113.057763
SE-13-40-22-W4,52.43786576,-113.033739
NE-14-40-22-W4,52.44512072,-113.0577533
NE-11-40-22-W4,52.43047967,-113.0577655
SW-36-39-22-W4,52.39414351,-113.0516697
NW-36-39-22-W4,52.40136982,-113.0516906
NW-10-41-21-W4,52.51784416,-112.9496822
SW-10-41-21-W4,52.5106116,-112.9496695
SW-04-41-21-W4,52.49221494,-112.9796995
SW-04-41-21-W4,52.49602396,-112.9797044
SW-15-41-21-W4,52.52151581,-112.9557227
SW-06-41-21-W4,52.49591696,-113.0215777
SE-06-41-21-W4,52.49594662,-113.0097336
NW-06-41-21-W4,52.50316018,-113.021575
NW-32-40-21-W4,52.48850046,-112.9976013
SW-05-41-21-W4,52.49596132,-113.00367
NE-06-41-21-W4,52.50321607,-113.0097276
NW-08-41-21-W4,52.51770147,-113.0035796
SW-18-41-21-W4,52.52132533,-113.0215411
SW-19-40-21-W4,52.45229058,-113.0215915
NW-19-40-21-W4,52.45944503,-113.0215909
SW-30-40-21-W4,52.46681297,-113.0215924
SE-20-40-22-W4,52.45227833,-113.1297114
NE-20-40-22-W4,52.45951149,-113.1297047
NW-21-40-22-W4,52.45953737,-113.1236458
SW-28-40-22-W4,52.46324516,-113.1236409
NW-16-40-22-W4,52.4450721,-113.1175885
SW-21-40-22-W4,52.45230607,-113.1175845
NW-21-40-22-W4,52.45953958,-113.1175753
SE-29-40-22-W4,52.46321857,-113.1297009
NE-32-39-22-W4,52.40128651,-113.1296858
NW-33-39-22-W4,52.40131074,-113.1175172
SE-05-40-22-W4,52.40500067,-113.1296862
SW-04-40-22-W4,52.40500694,-113.1235629
SW-04-40-22-W4,52.40871522,-113.123598
SW-04-40-22-W4,52.40872595,-113.1175429
SW-33-39-22-W4,52.39407361,-113.1235809
SW-33-39-22-W4,52.39408289,-113.1175179
SE-08-40-22-W4,52.42316845,-113.1297506
NE-05-40-22-W4,52.41593368,-113.1297383
NW-04-40-22-W4,52.41594822,-113.1236671
NW-09-40-22-W4,52.43042236,-113.1176029
SW-16-40-22-W4,52.43783717,-113.1175922
SW-09-40-22-W4,52.42318775,-113.1176167
SW-09-40-22-W4,52.4231811,-113.1236966
NW-20-40-22-W4,52.45942916,-113.1475797
NW-17-40-22-W4,52.4450049,-113.1415365
NW-20-40-22-W4,52.45945764,-113.141523
SW-29-40-22-W4,52.4631625,-113.1415211
SE-31-39-22-W4,52.3939342,-113.1536456
NW-32-39-22-W4,52.40122458,-113.1475881
SW-32-39-22-W4,52.39394993,-113.1415223
SE-06-40-22-W4,52.40866719,-113.1536684
NW-32-39-22-W4,52.40124366,-113.1415463
SW-05-40-22-W4,52.40867763,-113.1475994
SW-05-40-22-W4,52.40498435,-113.1415532
SE-07-40-22-W4,52.42312164,-113.1536815
SE-18-40-22-W4,52.43775958,-113.1536672
NW-05-40-22-W4,52.4159036,-113.1476142
NW-08-40-22-W4,52.43035686,-113.1476086
SW-08-40-22-W4,52.42314303,-113.1415632
SW-17-40-22-W4,52.43778012,-113.1415444
NE-06-40-22-W4,52.41589411,-113.1536797
SE-18-40-22-W4,52.43406111,-113.1536704
SW-17-40-22-W4,52.43776192,-113.1476003
SW-19-40-22-W4,52.45218374,-113.1655172
NW-18-40-22-W4,52.44496568,-113.1655155
SE-30-40-22-W4,52.46682591,-113.1536523
SW-06-40-21-W4,52.40508668,-113.0216507
SE-01-40-22-W4,52.40878609,-113.0337801
SW-06-40-21-W4,52.4087881,-113.0216431
SW-07-40-22-W4,52.42310503,-113.1655142
NW-06-40-22-W4,52.41587569,-113.1655131
NW-07-40-22-W4,52.43033794,-113.1655107
NW-31-40-22-W4,52.48850309,-113.1655388
SW-30-40-22-W4,52.4631,-113.1655197
SW-31-40-22-W4,52.48127047,-113.1655244
SW-19-39-22-W4,52.36493684,-113.1655038
NE-04-39-22-W4,52.32868748,-113.1056989
SW-10-39-22-W4,52.33593179,-113.0996116
NW-06-39-21-W4,52.32875713,-113.0277762
SE-06-39-21-W4,52.31756417,-113.0097482
NE-36-38-22-W4,52.31371848,-113.0109747
SW-25-38-22-W4,52.29199867,-113.0287889
SE-25-38-22-W4,52.29191559,-113.010994
SE-25-38-22-W4,52.28822161,-113.010993
NW-23-38-22-W4,52.28465563,-113.0465569
SE-27-38-22-W4,52.28839483,-113.0586048
NW-21-38-22-W4,52.28479168,-113.09417
SW-14-38-22-W4,52.2629988,-113.052568
SW-22-38-22-W4,52.27749499,-113.070387
NE-24-38-22-W4,52.28453073,-113.0110111
SE-18-39-21-W4,52.35055966,-113.0098173
NW-24-39-22-W4,52.37228454,-113.0456148
NE-24-39-22-W4,52.37228825,-113.0337991
SW-07-39-21-W4,52.33597819,-113.0277718
NW-07-39-21-W4,52.34322007,-113.0277687
NE-19-39-21-W4,52.37219704,-113.0097367
NW-30-39-21-W4,52.38690425,-113.0277307
SW-30-39-21-W4,52.37966312,-113.0216359
SE-18-39-21-W4,52.34686731,-113.0098291
NE-18-39-21-W4,52.35776249,-113.00979
SW-18-39-21-W4,52.34690856,-113.0216888
SE-30-39-21-W4,52.37590525,-113.0097272
SE-26-38-23-W4,52.28860706,-113.1776983
SW-32-38-22-W4,52.30672768,-113.1240219
NW-23-38-22-W4,52.28467596,-113.0525679
NW-26-38-22-W4,52.29928655,-113.0465468
SE-33-38-23-W4,52.30681772,-113.2253143
NW-36-38-22-W4,52.31377903,-113.028763
NE-35-38-22-W4,52.31379382,-113.0347864
SW-06-39-21-W4,52.31756685,-113.0215358
SW-06-39-21-W4,52.32140021,-113.0277819
SE-09-38-22-W4,52.24843786,-113.0824758
SW-09-38-22-W4,52.24847112,-113.0942145
NE-14-38-22-W4,52.2701596,-113.0348437
NW-13-38-22-W4,52.27014032,-113.0288335
NW-18-38-22-W4,52.2704056,-113.1478283
NW-02-38-23-W4,52.2413012,-113.189398
SE-26-38-22-W4,52.29202099,-113.0348088
SW-25-38-22-W4,52.29197126,-113.0227619
NE-25-38-22-W4,52.29913229,-113.0109915
NW-30-38-21-W4,52.29910291,-113.004966
NW-05-38-22-W4,52.24131814,-113.1240485
SW-10-38-22-W4,52.24840751,-113.0704122
NE-12-39-22-W4,52.3432142,-113.0338189
